,Time,Event,Part,Process,Machine
6868,51679.458541310574,Ops1-1 Finish,Source_jobtype1_856,M1,
6869,51679.458541310574,Routing Start,Source_jobtype1_856,M1,
6870,51679.458541310574,Part Completed,Source_jobtype1_856,Sink,
6871,51679.458541310574,Part transferred,Source_jobtype1_857,M1,
6872,51679.458541310574,Ops1-1 Start,Source_jobtype1_857,M1,
6873,51693.12647215843,Ops1-1 Finish,Source_jobtype1_857,M1,
6874,51693.12647215843,Routing Start,Source_jobtype1_857,M1,
6875,51693.12647215843,Part Completed,Source_jobtype1_857,Sink,
6876,51693.12647215843,Part transferred,Source_jobtype1_858,M1,
6877,51693.12647215843,Ops1-1 Start,Source_jobtype1_858,M1,
6878,51700.79856522011,Ops1-1 Finish,Source_jobtype1_858,M1,
6879,51700.79856522011,Routing Start,Source_jobtype1_858,M1,
6880,51700.79856522011,Part Completed,Source_jobtype1_858,Sink,
6881,51700.79856522011,Part transferred,Source_jobtype1_859,M1,
6882,51700.79856522011,Ops1-1 Start,Source_jobtype1_859,M1,
6883,51707.26898552131,Ops1-1 Finish,Source_jobtype1_859,M1,
6884,51707.26898552131,Routing Start,Source_jobtype1_859,M1,
6885,51707.26898552131,Part Completed,Source_jobtype1_859,Sink,
6886,51707.26898552131,Part transferred,Source_jobtype1_860,M1,
6887,51707.26898552131,Ops1-1 Start,Source_jobtype1_860,M1,
6888,51725.337220818365,Ops1-1 Finish,Source_jobtype1_860,M1,
6889,51725.337220818365,Routing Start,Source_jobtype1_860,M1,
6890,51725.337220818365,Part Completed,Source_jobtype1_860,Sink,
6891,51725.337220818365,Part transferred,Source_jobtype1_861,M1,
6892,51725.337220818365,Ops1-1 Start,Source_jobtype1_861,M1,
6893,51730.663380995946,Ops1-1 Finish,Source_jobtype1_861,M1,
6894,51730.663380995946,Routing Start,Source_jobtype1_861,M1,
6895,51730.663380995946,Part Completed,Source_jobtype1_861,Sink,
6896,51781.74389297776,Part Created,Source_jobtype1_862,Source_jobtype1,
6897,51781.74389297776,Routing Start,Source_jobtype1_862,Source_jobtype1,
6898,51781.74389297776,Routing Finish,Source_jobtype1_862,M1,
6899,51781.74389297776,Part transferred,Source_jobtype1_862,M1,
6900,51781.74389297776,Ops1-1 Start,Source_jobtype1_862,M1,
6901,51784.95971616774,Ops1-1 Finish,Source_jobtype1_862,M1,
6902,51784.95971616774,Routing Start,Source_jobtype1_862,M1,
6903,51784.95971616774,Part Completed,Source_jobtype1_862,Sink,
6904,51852.43466117346,Part Created,Source_jobtype1_863,Source_jobtype1,
6905,51852.43466117346,Routing Start,Source_jobtype1_863,Source_jobtype1,
6906,51852.43466117346,Routing Finish,Source_jobtype1_863,M1,
6907,51852.43466117346,Part transferred,Source_jobtype1_863,M1,
6908,51852.43466117346,Ops1-1 Start,Source_jobtype1_863,M1,
6909,51895.16493631954,Part Created,Source_jobtype1_864,Source_jobtype1,
6910,51895.16493631954,Routing Start,Source_jobtype1_864,Source_jobtype1,
6911,51895.16493631954,Routing Finish,Source_jobtype1_864,M1,
6912,51996.075862920145,Part Created,Source_jobtype1_865,Source_jobtype1,
6913,51996.075862920145,Routing Start,Source_jobtype1_865,Source_jobtype1,
6914,51996.075862920145,Routing Finish,Source_jobtype1_865,M1,
6915,52053.38078751734,Part Created,Source_jobtype1_866,Source_jobtype1,
6916,52053.38078751734,Routing Start,Source_jobtype1_866,Source_jobtype1,
6917,52053.38078751734,Routing Finish,Source_jobtype1_866,M1,
6918,52075.319717502556,Part Created,Source_jobtype1_867,Source_jobtype1,
6919,52075.319717502556,Routing Start,Source_jobtype1_867,Source_jobtype1,
6920,52075.319717502556,Routing Finish,Source_jobtype1_867,M1,
6921,52133.9930660717,Part Created,Source_jobtype1_868,Source_jobtype1,
6922,52133.9930660717,Routing Start,Source_jobtype1_868,Source_jobtype1,
6923,52133.9930660717,Routing Finish,Source_jobtype1_868,M1,
6924,52138.078655513455,Ops1-1 Finish,Source_jobtype1_863,M1,
6925,52138.078655513455,Routing Start,Source_jobtype1_863,M1,
6926,52138.078655513455,Part Completed,Source_jobtype1_863,Sink,
6927,52138.078655513455,Part transferred,Source_jobtype1_864,M1,
6928,52138.078655513455,Ops1-1 Start,Source_jobtype1_864,M1,
6929,52165.842213579286,Ops1-1 Finish,Source_jobtype1_864,M1,
6930,52165.842213579286,Routing Start,Source_jobtype1_864,M1,
6931,52165.842213579286,Part Completed,Source_jobtype1_864,Sink,
6932,52165.842213579286,Part transferred,Source_jobtype1_865,M1,
6933,52165.842213579286,Ops1-1 Start,Source_jobtype1_865,M1,
6934,52172.8461598723,Ops1-1 Finish,Source_jobtype1_865,M1,
6935,52172.8461598723,Routing Start,Source_jobtype1_865,M1,
6936,52172.8461598723,Part Completed,Source_jobtype1_865,Sink,
6937,52172.8461598723,Part transferred,Source_jobtype1_866,M1,
6938,52172.8461598723,Ops1-1 Start,Source_jobtype1_866,M1,
6939,52178.91791942447,Part Created,Source_jobtype1_869,Source_jobtype1,
6940,52178.91791942447,Routing Start,Source_jobtype1_869,Source_jobtype1,
6941,52178.91791942447,Routing Finish,Source_jobtype1_869,M1,
6942,52214.76465121204,Part Created,Source_jobtype1_870,Source_jobtype1,
6943,52214.76465121204,Routing Start,Source_jobtype1_870,Source_jobtype1,
6944,52214.76465121204,Routing Finish,Source_jobtype1_870,M1,
6945,52227.75130213572,Part Created,Source_jobtype1_871,Source_jobtype1,
6946,52227.75130213572,Routing Start,Source_jobtype1_871,Source_jobtype1,
6947,52227.75130213572,Routing Finish,Source_jobtype1_871,M1,
6948,52255.2604131387,Part Created,Source_jobtype1_872,Source_jobtype1,
6949,52255.2604131387,Routing Start,Source_jobtype1_872,Source_jobtype1,
6950,52255.2604131387,Routing Finish,Source_jobtype1_872,M1,
6951,52281.689712862906,Ops1-1 Finish,Source_jobtype1_866,M1,
6952,52281.689712862906,Routing Start,Source_jobtype1_866,M1,
6953,52281.689712862906,Part Completed,Source_jobtype1_866,Sink,
6954,52281.689712862906,Part transferred,Source_jobtype1_867,M1,
6955,52281.689712862906,Ops1-1 Start,Source_jobtype1_867,M1,
6956,52287.3398292159,Part Created,Source_jobtype1_873,Source_jobtype1,
6957,52287.3398292159,Routing Start,Source_jobtype1_873,Source_jobtype1,
6958,52287.3398292159,Routing Finish,Source_jobtype1_873,M1,
6959,52366.70844858746,Part Created,Source_jobtype1_874,Source_jobtype1,
6960,52366.70844858746,Routing Start,Source_jobtype1_874,Source_jobtype1,
6961,52366.70844858746,Routing Finish,Source_jobtype1_874,M1,
6962,52369.568600417435,Ops1-1 Finish,Source_jobtype1_867,M1,
6963,52369.568600417435,Routing Start,Source_jobtype1_867,M1,
6964,52369.568600417435,Part Completed,Source_jobtype1_867,Sink,
6965,52369.568600417435,Part transferred,Source_jobtype1_868,M1,
6966,52369.568600417435,Ops1-1 Start,Source_jobtype1_868,M1,
6967,52370.12322841851,Ops1-1 Finish,Source_jobtype1_868,M1,
6968,52370.12322841851,Routing Start,Source_jobtype1_868,M1,
6969,52370.12322841851,Part Completed,Source_jobtype1_868,Sink,
6970,52370.12322841851,Part transferred,Source_jobtype1_869,M1,
6971,52370.12322841851,Ops1-1 Start,Source_jobtype1_869,M1,
6972,52397.02912974056,Ops1-1 Finish,Source_jobtype1_869,M1,
6973,52397.02912974056,Routing Start,Source_jobtype1_869,M1,
6974,52397.02912974056,Part Completed,Source_jobtype1_869,Sink,
6975,52397.02912974056,Part transferred,Source_jobtype1_870,M1,
6976,52397.02912974056,Ops1-1 Start,Source_jobtype1_870,M1,
6977,52429.85486579246,Ops1-1 Finish,Source_jobtype1_870,M1,
6978,52429.85486579246,Routing Start,Source_jobtype1_870,M1,
6979,52429.85486579246,Part Completed,Source_jobtype1_870,Sink,
6980,52429.85486579246,Part transferred,Source_jobtype1_871,M1,
6981,52429.85486579246,Ops1-1 Start,Source_jobtype1_871,M1,
6982,52430.82380776579,Ops1-1 Finish,Source_jobtype1_871,M1,
6983,52430.82380776579,Routing Start,Source_jobtype1_871,M1,
6984,52430.82380776579,Part Completed,Source_jobtype1_871,Sink,
6985,52430.82380776579,Part transferred,Source_jobtype1_872,M1,
6986,52430.82380776579,Ops1-1 Start,Source_jobtype1_872,M1,
6987,52445.86644296688,Ops1-1 Finish,Source_jobtype1_872,M1,
6988,52445.86644296688,Routing Start,Source_jobtype1_872,M1,
6989,52445.86644296688,Part Completed,Source_jobtype1_872,Sink,
6990,52445.86644296688,Part transferred,Source_jobtype1_873,M1,
6991,52445.86644296688,Ops1-1 Start,Source_jobtype1_873,M1,
6992,52454.70794815767,Part Created,Source_jobtype1_875,Source_jobtype1,
6993,52454.70794815767,Routing Start,Source_jobtype1_875,Source_jobtype1,
6994,52454.70794815767,Routing Finish,Source_jobtype1_875,M1,
6995,52463.5560111977,Part Created,Source_jobtype1_876,Source_jobtype1,
6996,52463.5560111977,Routing Start,Source_jobtype1_876,Source_jobtype1,
6997,52463.5560111977,Routing Finish,Source_jobtype1_876,M1,
6998,52509.5391139136,Part Created,Source_jobtype1_877,Source_jobtype1,
6999,52509.5391139136,Routing Start,Source_jobtype1_877,Source_jobtype1,
7000,52509.5391139136,Routing Finish,Source_jobtype1_877,M1,
7001,52517.2826770526,Ops1-1 Finish,Source_jobtype1_873,M1,
7002,52517.2826770526,Routing Start,Source_jobtype1_873,M1,
7003,52517.2826770526,Part Completed,Source_jobtype1_873,Sink,
7004,52517.2826770526,Part transferred,Source_jobtype1_874,M1,
7005,52517.2826770526,Ops1-1 Start,Source_jobtype1_874,M1,
7006,52517.89241856504,Ops1-1 Finish,Source_jobtype1_874,M1,
7007,52517.89241856504,Routing Start,Source_jobtype1_874,M1,
7008,52517.89241856504,Part Completed,Source_jobtype1_874,Sink,
7009,52517.89241856504,Part transferred,Source_jobtype1_875,M1,
7010,52517.89241856504,Ops1-1 Start,Source_jobtype1_875,M1,
7011,52524.07883927821,Part Created,Source_jobtype1_878,Source_jobtype1,
7012,52524.07883927821,Routing Start,Source_jobtype1_878,Source_jobtype1,
7013,52524.07883927821,Routing Finish,Source_jobtype1_878,M1,
7014,52531.69336665756,Ops1-1 Finish,Source_jobtype1_875,M1,
7015,52531.69336665756,Routing Start,Source_jobtype1_875,M1,
7016,52531.69336665756,Part Completed,Source_jobtype1_875,Sink,
7017,52531.69336665756,Part transferred,Source_jobtype1_876,M1,
7018,52531.69336665756,Ops1-1 Start,Source_jobtype1_876,M1,
7019,52612.551024555636,Ops1-1 Finish,Source_jobtype1_876,M1,
7020,52612.551024555636,Routing Start,Source_jobtype1_876,M1,
7021,52612.551024555636,Part Completed,Source_jobtype1_876,Sink,
7022,52612.551024555636,Part transferred,Source_jobtype1_877,M1,
7023,52612.551024555636,Ops1-1 Start,Source_jobtype1_877,M1,
7024,52747.54614066678,Part Created,Source_jobtype1_879,Source_jobtype1,
7025,52747.54614066678,Routing Start,Source_jobtype1_879,Source_jobtype1,
7026,52747.54614066678,Routing Finish,Source_jobtype1_879,M1,
7027,52772.9684020652,Ops1-1 Finish,Source_jobtype1_877,M1,
7028,52772.9684020652,Routing Start,Source_jobtype1_877,M1,
7029,52772.9684020652,Part Completed,Source_jobtype1_877,Sink,
7030,52772.9684020652,Part transferred,Source_jobtype1_878,M1,
7031,52772.9684020652,Ops1-1 Start,Source_jobtype1_878,M1,
7032,52778.78027477496,Ops1-1 Finish,Source_jobtype1_878,M1,
7033,52778.78027477496,Routing Start,Source_jobtype1_878,M1,
7034,52778.78027477496,Part Completed,Source_jobtype1_878,Sink,
7035,52778.78027477496,Part transferred,Source_jobtype1_879,M1,
7036,52778.78027477496,Ops1-1 Start,Source_jobtype1_879,M1,
7037,52787.69487811345,Part Created,Source_jobtype1_880,Source_jobtype1,
7038,52787.69487811345,Routing Start,Source_jobtype1_880,Source_jobtype1,
7039,52787.69487811345,Routing Finish,Source_jobtype1_880,M1,
7040,52818.47944862505,Ops1-1 Finish,Source_jobtype1_879,M1,
7041,52818.47944862505,Routing Start,Source_jobtype1_879,M1,
7042,52818.47944862505,Part Completed,Source_jobtype1_879,Sink,
7043,52818.47944862505,Part transferred,Source_jobtype1_880,M1,
7044,52818.47944862505,Ops1-1 Start,Source_jobtype1_880,M1,
7045,52824.04453597867,Part Created,Source_jobtype1_881,Source_jobtype1,
7046,52824.04453597867,Routing Start,Source_jobtype1_881,Source_jobtype1,
7047,52824.04453597867,Routing Finish,Source_jobtype1_881,M1,
7048,52830.238474943864,Part Created,Source_jobtype1_882,Source_jobtype1,
7049,52830.238474943864,Routing Start,Source_jobtype1_882,Source_jobtype1,
7050,52830.238474943864,Routing Finish,Source_jobtype1_882,M1,
7051,52870.43257908166,Part Created,Source_jobtype1_883,Source_jobtype1,
7052,52870.43257908166,Routing Start,Source_jobtype1_883,Source_jobtype1,
7053,52870.43257908166,Routing Finish,Source_jobtype1_883,M1,
7054,52880.187150104735,Part Created,Source_jobtype1_884,Source_jobtype1,
7055,52880.187150104735,Routing Start,Source_jobtype1_884,Source_jobtype1,
7056,52880.187150104735,Routing Finish,Source_jobtype1_884,M1,
7057,52903.74090580556,Part Created,Source_jobtype1_885,Source_jobtype1,
7058,52903.74090580556,Routing Start,Source_jobtype1_885,Source_jobtype1,
7059,52903.74090580556,Routing Finish,Source_jobtype1_885,M1,
7060,52911.48899299504,Ops1-1 Finish,Source_jobtype1_880,M1,
7061,52911.48899299504,Routing Start,Source_jobtype1_880,M1,
7062,52911.48899299504,Part Completed,Source_jobtype1_880,Sink,
7063,52911.48899299504,Part transferred,Source_jobtype1_881,M1,
7064,52911.48899299504,Ops1-1 Start,Source_jobtype1_881,M1,
7065,52943.803902659616,Ops1-1 Finish,Source_jobtype1_881,M1,
7066,52943.803902659616,Routing Start,Source_jobtype1_881,M1,
7067,52943.803902659616,Part Completed,Source_jobtype1_881,Sink,
7068,52943.803902659616,Part transferred,Source_jobtype1_882,M1,
7069,52943.803902659616,Ops1-1 Start,Source_jobtype1_882,M1,
7070,52967.375197480695,Ops1-1 Finish,Source_jobtype1_882,M1,
7071,52967.375197480695,Routing Start,Source_jobtype1_882,M1,
7072,52967.375197480695,Part Completed,Source_jobtype1_882,Sink,
7073,52967.375197480695,Part transferred,Source_jobtype1_883,M1,
7074,52967.375197480695,Ops1-1 Start,Source_jobtype1_883,M1,
7075,52983.958498487045,Part Created,Source_jobtype1_886,Source_jobtype1,
7076,52983.958498487045,Routing Start,Source_jobtype1_886,Source_jobtype1,
7077,52983.958498487045,Routing Finish,Source_jobtype1_886,M1,
7078,52992.45827448862,Ops1-1 Finish,Source_jobtype1_883,M1,
7079,52992.45827448862,Routing Start,Source_jobtype1_883,M1,
7080,52992.45827448862,Part Completed,Source_jobtype1_883,Sink,
7081,52992.45827448862,Part transferred,Source_jobtype1_884,M1,
7082,52992.45827448862,Ops1-1 Start,Source_jobtype1_884,M1,
7083,53020.86822814206,Part Created,Source_jobtype1_887,Source_jobtype1,
7084,53020.86822814206,Routing Start,Source_jobtype1_887,Source_jobtype1,
7085,53020.86822814206,Routing Finish,Source_jobtype1_887,M1,
7086,53069.317984583344,Ops1-1 Finish,Source_jobtype1_884,M1,
7087,53069.317984583344,Routing Start,Source_jobtype1_884,M1,
7088,53069.317984583344,Part Completed,Source_jobtype1_884,Sink,
7089,53069.317984583344,Part transferred,Source_jobtype1_885,M1,
7090,53069.317984583344,Ops1-1 Start,Source_jobtype1_885,M1,
7091,53154.45273912149,Part Created,Source_jobtype1_888,Source_jobtype1,
7092,53154.45273912149,Routing Start,Source_jobtype1_888,Source_jobtype1,
7093,53154.45273912149,Routing Finish,Source_jobtype1_888,M1,
7094,53224.74588773446,Ops1-1 Finish,Source_jobtype1_885,M1,
7095,53224.74588773446,Routing Start,Source_jobtype1_885,M1,
7096,53224.74588773446,Part Completed,Source_jobtype1_885,Sink,
7097,53224.74588773446,Part transferred,Source_jobtype1_886,M1,
7098,53224.74588773446,Ops1-1 Start,Source_jobtype1_886,M1,
7099,53243.69241901467,Ops1-1 Finish,Source_jobtype1_886,M1,
7100,53243.69241901467,Routing Start,Source_jobtype1_886,M1,
7101,53243.69241901467,Part Completed,Source_jobtype1_886,Sink,
7102,53243.69241901467,Part transferred,Source_jobtype1_887,M1,
7103,53243.69241901467,Ops1-1 Start,Source_jobtype1_887,M1,
7104,53247.21331694883,Part Created,Source_jobtype1_889,Source_jobtype1,
7105,53247.21331694883,Routing Start,Source_jobtype1_889,Source_jobtype1,
7106,53247.21331694883,Routing Finish,Source_jobtype1_889,M1,
7107,53281.74616655072,Part Created,Source_jobtype1_890,Source_jobtype1,
7108,53281.74616655072,Routing Start,Source_jobtype1_890,Source_jobtype1,
7109,53281.74616655072,Routing Finish,Source_jobtype1_890,M1,
7110,53299.38190896566,Part Created,Source_jobtype1_891,Source_jobtype1,
7111,53299.38190896566,Routing Start,Source_jobtype1_891,Source_jobtype1,
7112,53299.38190896566,Routing Finish,Source_jobtype1_891,M1,
7113,53301.951615748716,Ops1-1 Finish,Source_jobtype1_887,M1,
7114,53301.951615748716,Routing Start,Source_jobtype1_887,M1,
7115,53301.951615748716,Part Completed,Source_jobtype1_887,Sink,
7116,53301.951615748716,Part transferred,Source_jobtype1_888,M1,
7117,53301.951615748716,Ops1-1 Start,Source_jobtype1_888,M1,
7118,53303.9108215859,Ops1-1 Finish,Source_jobtype1_888,M1,
7119,53303.9108215859,Routing Start,Source_jobtype1_888,M1,
7120,53303.9108215859,Part Completed,Source_jobtype1_888,Sink,
7121,53303.9108215859,Part transferred,Source_jobtype1_889,M1,
7122,53303.9108215859,Ops1-1 Start,Source_jobtype1_889,M1,
7123,53409.6645325371,Part Created,Source_jobtype1_892,Source_jobtype1,
7124,53409.6645325371,Routing Start,Source_jobtype1_892,Source_jobtype1,
7125,53409.6645325371,Routing Finish,Source_jobtype1_892,M1,
7126,53419.92892623792,Ops1-1 Finish,Source_jobtype1_889,M1,
7127,53419.92892623792,Routing Start,Source_jobtype1_889,M1,
7128,53419.92892623792,Part Completed,Source_jobtype1_889,Sink,
7129,53419.92892623792,Part transferred,Source_jobtype1_890,M1,
7130,53419.92892623792,Ops1-1 Start,Source_jobtype1_890,M1,
7131,53446.80008862745,Part Created,Source_jobtype1_893,Source_jobtype1,
7132,53446.80008862745,Routing Start,Source_jobtype1_893,Source_jobtype1,
7133,53446.80008862745,Routing Finish,Source_jobtype1_893,M1,
7134,53470.62430780465,Ops1-1 Finish,Source_jobtype1_890,M1,
7135,53470.62430780465,Routing Start,Source_jobtype1_890,M1,
7136,53470.62430780465,Part Completed,Source_jobtype1_890,Sink,
7137,53470.62430780465,Part transferred,Source_jobtype1_891,M1,
7138,53470.62430780465,Ops1-1 Start,Source_jobtype1_891,M1,
7139,53511.41476277043,Part Created,Source_jobtype1_894,Source_jobtype1,
7140,53511.41476277043,Routing Start,Source_jobtype1_894,Source_jobtype1,
7141,53511.41476277043,Routing Finish,Source_jobtype1_894,M1,
7142,53572.16133629069,Part Created,Source_jobtype1_895,Source_jobtype1,
7143,53572.16133629069,Routing Start,Source_jobtype1_895,Source_jobtype1,
7144,53572.16133629069,Routing Finish,Source_jobtype1_895,M1,
7145,53583.3701527076,Ops1-1 Finish,Source_jobtype1_891,M1,
7146,53583.3701527076,Routing Start,Source_jobtype1_891,M1,
7147,53583.3701527076,Part Completed,Source_jobtype1_891,Sink,
7148,53583.3701527076,Part transferred,Source_jobtype1_892,M1,
7149,53583.3701527076,Ops1-1 Start,Source_jobtype1_892,M1,
7150,53586.819012746695,Ops1-1 Finish,Source_jobtype1_892,M1,
7151,53586.819012746695,Routing Start,Source_jobtype1_892,M1,
7152,53586.819012746695,Part Completed,Source_jobtype1_892,Sink,
7153,53586.819012746695,Part transferred,Source_jobtype1_893,M1,
7154,53586.819012746695,Ops1-1 Start,Source_jobtype1_893,M1,
7155,53623.35191484616,Ops1-1 Finish,Source_jobtype1_893,M1,
7156,53623.35191484616,Routing Start,Source_jobtype1_893,M1,
7157,53623.35191484616,Part Completed,Source_jobtype1_893,Sink,
7158,53623.35191484616,Part transferred,Source_jobtype1_894,M1,
